student_id,age,gender,class_10_marks,class_12_marks,preferred_subjects,interests,skills,extracurriculars,career_engineer,career_artist,career_teacher,career_scientist,career_writer,career_entrepreneur,career_lawyer,career_doctor,career_designer,career_marketer,career_journalist,career_psychologist,career_photographer,career_developer,career_researcher
617,17,Male,74.12,108.96,Psychology,Arts,"HTML, Python, Statistics, Creativity, Sewing, Voice Modulation",Science Fair,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
618,22,Male,66.96,97.67,Biology,Education,"Machine Learning, CSS, Statistics, Sewing, Sketching, Acting",Coding Club,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
619,24,Other,91.78,71.36,Computer Science,Technology,"Sewing, Writing, Dancing",Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
620,23,Female,80.69,97.54,Biology,Psychology,"Machine Learning, HTML, Python, Communication, Rhythm",Photo Walk,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
621,24,Male,71.21,75.56,Political Science,Law,"C++, CAD, Sewing, Public Speaking, Communication",Science Fair,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
622,20,Female,69.18,65.82,Biology,Psychology,"Java, Voice Modulation, Writing, Acting",Psych Club,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
623,21,Male,68.51,63.31,Political Science,Media,"Sketching, Communication",Newspaper,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
624,25,Male,75.34,68.76,Biology,Law,"Creativity, Photoshop, Communication, Voice Modulation, Rhythm",Coding Club,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
625,22,Male,77.34,59.33,History,Arts,CAD,Media Club,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
626,18,Other,78.31,88.0,Math,Media,"Machine Learning, Instrument",Media Club,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
627,21,Other,55.06,82.49,Computer Science,Media,"Public Speaking, Communication",Science Fair,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
628,18,Male,87.28,63.48,Computer Science,Education,"Statistics, Sketching, Communication",Newspaper,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
629,21,Female,91.73,83.03,Physics,Law,"Statistics, CAD, Creativity, Acting",Peer Counseling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
630,23,Female,67.95,77.33,English,Finance,"Statistics, Writing, Voice Modulation, Rhythm",Science Fair,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
631,23,Male,80.58,78.91,Physics,Finance,"Creativity, Photoshop, Public Speaking, Communication, Dancing",Coding Club,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
632,25,Female,80.39,66.95,English,Law,"CSS, Statistics, Voice Modulation, Communication, Instrument, Photography",Newspaper,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1
633,24,Other,76.69,61.04,English,Education,"Python, Statistics, Sketching, CAD, Communication, Public Speaking, Rhythm, Instrument",Peer Counseling,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
634,18,Other,73.89,67.15,History,Media,"Python, Public Speaking, Writing, Dancing",Photo Walk,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
635,23,Other,67.64,92.83,Biology,Finance,"Machine Learning, CSS, Photoshop, Singing, Acting",Photo Walk,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
636,21,Other,85.91,85.31,Math,Psychology,"Statistics, Sewing, Creativity, Public Speaking, Dancing",Photo Walk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
637,19,Other,64.08,74.2,Physics,Media,"Sewing, Communication, Voice Modulation, Singing",Peer Counseling,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638,19,Other,87.13,79.7,Physics,Education,"Communication, Instrument",Media Club,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
639,24,Male,98.19,82.72,English,Media,"Statistics, C++, CSS, CAD, Voice Modulation, Acting, Instrument",Coding Club,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
640,19,Other,76.92,74.29,Psychology,Psychology,"Machine Learning, Sewing, Photoshop, Communication, Voice Modulation, Singing",Science Fair,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
641,19,Other,76.34,76.17,English,Economics,Public Speaking,Coding Club,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
642,25,Male,82.08,89.48,Biology,Law,"C++, Statistics, Photoshop",Photography Club,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
643,23,Male,67.14,62.03,History,Medicine,"Statistics, CAD, Photoshop, Rhythm, Singing",Peer Counseling,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
644,17,Female,56.64,84.1,Computer Science,Medicine,"Statistics, HTML, Sewing",Science Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,25,Other,63.97,52.17,Computer Science,Psychology,"Statistics, Sketching, Photoshop, Voice Modulation, Communication",Science Fair,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
646,23,Female,78.89,107.92,Math,Psychology,"Writing, Public Speaking, Dancing, Rhythm",Photography Club,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
647,25,Other,74.94,88.06,Biology,Media,"CSS, Sewing, Photoshop, Communication, Voice Modulation, Singing, Dancing",Media Club,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
648,25,Male,75.82,76.81,Math,Medicine,"Statistics, Sewing, CAD, Photography, Rhythm",Peer Counseling,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
649,23,Other,84.19,74.52,Math,Psychology,"HTML, Java, Photoshop, Public Speaking, Communication, Singing",Newspaper,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
650,18,Male,77.67,81.86,Psychology,Medicine,"C++, Acting",Psych Club,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
651,19,Male,68.32,89.9,English,Arts,"CAD, Instrument",Newspaper,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
652,23,Female,73.25,68.93,History,Education,"Photography, Instrument",Media Club,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
653,24,Other,80.37,67.22,Physics,Economics,"CAD, Voice Modulation, Writing, Singing",Photography Club,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
654,23,Other,75.28,77.89,Political Science,Finance,"Communication, Voice Modulation, Acting, Dancing",Photography Club,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
655,18,Other,85.86,83.7,Political Science,Arts,"Statistics, Voice Modulation, Public Speaking, Singing",Photo Walk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
656,17,Female,74.75,87.81,History,Arts,"Sketching, Public Speaking, Voice Modulation, Rhythm",Newspaper,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
657,20,Other,88.9,84.69,History,Finance,"Photoshop, Writing",Psych Club,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0
658,25,Female,75.1,62.26,Physics,Technology,"Machine Learning, C++, CAD, Sketching, Rhythm, Dancing",Photo Walk,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
659,20,Female,64.35,74.34,English,Finance,"CAD, Photoshop, Instrument, Acting",Psych Club,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
660,25,Other,68.9,75.76,Computer Science,Education,"Photoshop, CAD, Writing, Communication, Photography",Media Club,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
661,22,Female,75.57,84.36,Psychology,Finance,"C++, Java, HTML, Singing, Rhythm",Media Club,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
662,22,Male,74.3,83.84,Biology,Medicine,"HTML, Photoshop, Voice Modulation, Dancing, Photography",Peer Counseling,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
663,20,Male,75.64,54.29,Political Science,Education,"CSS, Statistics, Creativity, Communication, Public Speaking, Photography, Dancing",Media Club,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
664,19,Male,65.61,76.27,Psychology,Economics,"CSS, Java, Sketching, Creativity, Writing, Public Speaking, Photography, Dancing",Psych Club,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
665,21,Other,62.9,85.2,Computer Science,Finance,"CAD, Public Speaking",Coding Club,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
666,25,Female,90.31,92.63,Computer Science,Law,"Python, CAD, Voice Modulation, Communication",Newspaper,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
667,23,Male,72.87,95.89,English,Economics,"Machine Learning, Photoshop",Newspaper,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
668,19,Female,76.49,73.95,History,Economics,"CAD, Dancing, Rhythm",Media Club,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
669,21,Male,68.87,74.37,Biology,Psychology,"Statistics, Python, Sewing",Peer Counseling,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
670,24,Male,71.12,80.04,Computer Science,Economics,"Public Speaking, Singing, Instrument",Media Club,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
671,17,Female,76.61,78.04,Math,Medicine,"Writing, Public Speaking",Coding Club,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
672,21,Female,79.37,92.29,Physics,Economics,"Statistics, Sewing, Photoshop, Voice Modulation, Acting",Coding Club,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
673,18,Female,84.5,60.18,Math,Psychology,"Python, Dancing, Singing",Photo Walk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
674,20,Other,49.46,89.21,Psychology,Media,"HTML, Statistics, Sewing, CAD",Photography Club,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
675,19,Male,61.33,75.3,Math,Arts,"CSS, Machine Learning, C++, Sewing, Communication, Writing, Rhythm",Photography Club,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
676,22,Female,63.3,56.38,English,Finance,"Writing, Communication, Instrument",Psych Club,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
677,20,Other,80.41,87.11,Political Science,Economics,"Machine Learning, CAD, Public Speaking, Voice Modulation, Rhythm, Photography",Photo Walk,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
678,21,Female,69.23,46.91,English,Arts,"Statistics, Python, HTML, Instrument, Dancing",Media Club,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
679,24,Other,69.54,82.7,Political Science,Technology,"Statistics, Machine Learning, Creativity, Communication",Science Fair,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
680,22,Male,60.21,80.2,Biology,Law,Voice Modulation,Newspaper,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
681,22,Male,74.85,84.95,Math,Technology,"Java, Statistics, Creativity, Communication",Peer Counseling,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
682,20,Male,76.2,66.32,Psychology,Medicine,"Creativity, CAD, Writing, Communication",Media Club,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0
683,21,Female,86.97,76.1,Political Science,Law,"CSS, CAD, Photoshop",Photo Walk,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
684,19,Male,74.73,66.8,Political Science,Media,"C++, CSS, Creativity, Photography, Instrument",Coding Club,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
685,25,Female,70.57,67.38,Psychology,Law,"Sketching, Creativity, Voice Modulation, Writing, Singing, Acting",Peer Counseling,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
686,18,Male,73.27,98.54,Physics,Media,"CSS, HTML, Java, Sketching, Voice Modulation, Public Speaking, Acting",Photo Walk,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
687,21,Other,61.28,58.64,Physics,Finance,"Java, Creativity, Communication, Acting",Peer Counseling,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
688,23,Other,89.71,75.49,Psychology,Law,Acting,Photography Club,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
689,25,Female,68.31,90.48,Political Science,Finance,"HTML, Statistics, CAD, Public Speaking, Rhythm",Science Fair,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
690,21,Female,68.94,99.91,Math,Arts,"C++, Photoshop, Sketching, Photography",Science Fair,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
691,25,Other,81.78,72.15,Biology,Medicine,Singing,Peer Counseling,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692,25,Male,96.57,70.73,English,Technology,"C++, Machine Learning, Sketching, Creativity, Communication, Public Speaking, Photography, Rhythm",Photo Walk,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
693,17,Female,82.42,81.59,History,Law,"Statistics, CSS, Python, Sewing, Instrument",Coding Club,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
694,20,Other,88.02,96.74,Political Science,Psychology,"Machine Learning, HTML, C++, Communication, Dancing",Peer Counseling,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
695,23,Male,75.32,68.96,Computer Science,Psychology,"Java, CSS, Writing, Dancing",Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
696,22,Female,79.6,69.87,Political Science,Education,"Statistics, Machine Learning, CSS, Sketching, Writing, Public Speaking",Coding Club,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
697,19,Male,95.13,79.64,English,Education,"HTML, Voice Modulation, Writing, Singing",Coding Club,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
698,22,Other,71.35,80.22,Computer Science,Medicine,"Python, Sewing, Creativity, Photography, Acting",Media Club,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
699,17,Male,61.53,66.34,Political Science,Economics,"Java, Statistics, Sewing, Singing",Coding Club,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
700,22,Other,87.0,70.12,Math,Arts,"HTML, Java, Python, Voice Modulation, Communication, Singing, Acting",Photo Walk,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
701,20,Male,64.53,84.44,Political Science,Medicine,"Java, CSS, Machine Learning, Sewing, Dancing, Acting",Coding Club,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
702,21,Male,86.86,86.63,Math,Arts,"Sewing, Rhythm, Photography",Science Fair,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
703,24,Female,84.96,68.92,Computer Science,Finance,"Machine Learning, HTML, Sketching, Communication, Instrument",Media Club,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
704,19,Other,60.78,96.02,Physics,Psychology,"Machine Learning, Photoshop, CAD, Writing, Voice Modulation",Coding Club,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
705,21,Other,71.77,74.99,History,Economics,"HTML, CSS, Python, Photoshop, Rhythm, Acting",Peer Counseling,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
706,24,Male,88.28,84.67,History,Technology,"Python, Statistics, HTML, Sketching, Voice Modulation, Writing, Singing",Newspaper,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
707,17,Female,79.56,103.98,Biology,Arts,"HTML, Statistics, Python, Communication, Public Speaking, Instrument",Photo Walk,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
708,24,Female,68.56,89.13,Psychology,Arts,"Writing, Dancing, Acting",Newspaper,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
709,19,Male,75.57,81.22,Math,Medicine,"C++, Java, Machine Learning, Photoshop, Creativity, Writing, Photography, Singing",Psych Club,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1
710,23,Other,90.28,84.09,History,Psychology,Communication,Newspaper,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
711,22,Male,80.38,90.87,Political Science,Economics,"Python, Statistics, C++, Writing, Voice Modulation",Newspaper,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1
712,19,Other,71.35,67.93,Psychology,Finance,"Sketching, Communication, Public Speaking",Coding Club,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
713,25,Female,64.55,54.4,Physics,Economics,"Python, Sketching",Peer Counseling,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
714,23,Other,95.56,64.76,English,Finance,"HTML, Rhythm, Photography",Coding Club,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
715,22,Male,72.79,74.68,Biology,Technology,"Statistics, CSS, Photoshop, Communication, Voice Modulation",Coding Club,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
716,22,Other,78.07,87.79,Physics,Arts,"Machine Learning, Sketching, CAD, Singing",Photo Walk,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
717,24,Female,83.6,71.0,Political Science,Media,"Python, Photoshop, Sketching, Acting, Instrument",Newspaper,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
718,18,Male,73.33,81.39,Psychology,Law,"Java, Statistics, Creativity, Writing, Voice Modulation, Photography, Acting",Science Fair,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
719,22,Male,72.51,97.29,History,Law,"Machine Learning, C++, Python, Public Speaking, Communication",Newspaper,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
720,20,Other,79.91,86.82,Math,Technology,"CSS, C++, Java, Photoshop, Singing",Peer Counseling,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
721,20,Male,81.63,92.08,Psychology,Technology,"Communication, Writing, Singing, Acting",Psych Club,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
722,24,Female,76.81,62.44,Psychology,Technology,"Java, CSS, Statistics, Sketching, Voice Modulation, Public Speaking",Peer Counseling,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
723,21,Female,79.0,70.18,Biology,Law,"Java, HTML, Machine Learning, Sewing, Voice Modulation, Writing, Singing",Coding Club,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
724,23,Female,69.71,85.04,Biology,Medicine,"C++, CAD, Voice Modulation, Acting",Psych Club,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
725,25,Other,87.38,78.26,Computer Science,Economics,"Machine Learning, Creativity",Photo Walk,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
726,17,Male,78.09,98.43,English,Psychology,"HTML, Machine Learning, C++, CAD, Writing, Singing",Coding Club,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
727,18,Female,77.41,109.22,Psychology,Technology,"Statistics, Machine Learning, Sewing, Voice Modulation, Public Speaking, Rhythm, Singing",Coding Club,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
728,23,Female,80.66,56.87,Political Science,Technology,"Photoshop, Communication, Voice Modulation, Acting, Instrument",Science Fair,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
729,21,Male,82.53,82.57,Psychology,Finance,"CAD, Sewing, Writing, Public Speaking",Media Club,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
730,23,Male,87.9,86.08,Physics,Medicine,"CSS, C++, HTML, Photoshop, Sewing, Public Speaking, Writing, Dancing",Photography Club,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
731,20,Other,73.62,63.31,Physics,Medicine,"Statistics, Photoshop",Newspaper,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
732,23,Other,72.91,67.79,Physics,Medicine,"Java, Creativity, Communication, Writing, Instrument",Coding Club,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
733,25,Male,69.19,85.06,Computer Science,Technology,"Python, Creativity, Sewing, Voice Modulation, Dancing",Psych Club,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
734,18,Other,91.7,82.74,Psychology,Economics,"Photoshop, Writing, Singing",Photography Club,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
735,20,Female,63.04,83.34,Computer Science,Economics,"Photoshop, Writing, Voice Modulation",Newspaper,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
736,25,Male,86.97,70.68,Physics,Media,"HTML, C++, CSS, Sketching, Public Speaking, Instrument",Photography Club,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
737,22,Other,73.66,78.18,Physics,Education,"Statistics, C++, Dancing",Newspaper,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
738,23,Other,67.15,85.78,Psychology,Finance,"Machine Learning, Java, CAD, Voice Modulation, Public Speaking, Dancing",Media Club,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1
739,20,Male,73.79,83.03,English,Finance,"Sketching, CAD, Acting, Dancing",Photo Walk,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
740,18,Female,66.13,72.75,Physics,Psychology,"C++, CSS, Java, Creativity, Photoshop, Singing",Media Club,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
741,21,Other,82.22,73.53,Computer Science,Arts,Sewing,Science Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
742,20,Male,92.27,73.2,Biology,Economics,"Voice Modulation, Instrument",Coding Club,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
743,21,Other,77.25,89.19,Computer Science,Economics,"Python, Machine Learning, C++, Writing, Public Speaking, Acting",Psych Club,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1
744,23,Other,60.82,56.87,Physics,Technology,"Python, C++",Peer Counseling,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
745,22,Other,59.74,93.15,Political Science,Economics,"Statistics, CAD, Writing, Communication",Photo Walk,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
746,25,Male,69.48,108.7,Physics,Education,"Statistics, Machine Learning, Communication, Writing, Singing",Photo Walk,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
747,25,Female,69.36,80.21,English,Arts,"HTML, CAD, Creativity, Public Speaking, Writing, Dancing, Singing",Photography Club,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
748,22,Female,90.42,102.07,Biology,Medicine,"HTML, CAD, Instrument",Science Fair,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
749,20,Other,95.62,92.5,Political Science,Finance,"Machine Learning, HTML, C++, Creativity, Photoshop, Voice Modulation, Communication, Dancing",Psych Club,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1
750,24,Female,85.24,85.11,Physics,Education,"C++, Machine Learning, Voice Modulation, Writing",Media Club,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
751,22,Other,82.78,71.39,Math,Medicine,"CSS, Voice Modulation, Instrument",Science Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,20,Male,66.82,77.96,Political Science,Finance,"Creativity, CAD, Communication",Photo Walk,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
753,18,Female,73.3,72.56,Computer Science,Arts,"Sketching, CAD, Dancing, Acting",Newspaper,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
754,20,Male,81.96,89.46,Biology,Technology,"C++, Machine Learning, CSS, Voice Modulation, Public Speaking, Dancing, Singing",Coding Club,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
755,24,Other,75.88,95.73,Physics,Medicine,"Python, Statistics",Science Fair,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
756,24,Other,63.58,75.68,Political Science,Finance,"Machine Learning, Statistics, Communication, Voice Modulation, Dancing",Science Fair,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
757,23,Female,67.83,55.6,Psychology,Economics,"Sewing, Creativity, Writing, Photography",Photo Walk,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0
758,25,Other,74.17,76.54,Computer Science,Economics,"Machine Learning, Dancing, Instrument",Media Club,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
759,17,Other,90.13,85.57,Computer Science,Law,"Communication, Public Speaking",Media Club,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
760,18,Other,64.76,100.25,History,Finance,"Sketching, Sewing, Communication, Voice Modulation, Singing, Instrument",Media Club,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
761,21,Male,87.21,84.99,History,Media,"CSS, Sketching, Public Speaking, Voice Modulation, Photography, Instrument",Science Fair,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
762,18,Other,72.74,66.49,Math,Technology,"Java, Creativity, Photography, Instrument",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
763,22,Female,71.28,91.06,Psychology,Education,"C++, HTML, Creativity, CAD, Writing, Dancing",Media Club,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
764,23,Other,93.85,96.52,Psychology,Media,"Sketching, Creativity, Public Speaking, Voice Modulation, Dancing, Photography",Peer Counseling,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
765,19,Female,70.11,64.56,Psychology,Law,"Python, CSS, Java, Writing, Singing, Photography",Coding Club,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
766,23,Male,76.41,56.78,English,Economics,"Statistics, C++, Singing",Photo Walk,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
767,18,Female,78.23,76.23,Political Science,Education,"Public Speaking, Voice Modulation, Singing",Media Club,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
768,25,Female,70.34,58.86,History,Media,Acting,Photography Club,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
769,19,Female,80.14,71.61,Physics,Psychology,"Python, Machine Learning, Creativity, Sewing, Photography",Psych Club,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
770,21,Male,63.3,43.53,English,Technology,"Java, HTML, C++, Sewing, Public Speaking, Photography",Coding Club,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
771,20,Female,74.72,99.27,Biology,Medicine,"Statistics, Python, Photoshop, Sewing, Communication, Writing",Coding Club,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
772,17,Male,91.61,72.51,History,Media,"Sewing, Communication, Voice Modulation, Photography",Science Fair,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
773,25,Other,68.98,83.63,Biology,Education,"Statistics, Photoshop, CAD, Public Speaking, Writing, Dancing, Photography",Newspaper,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
774,17,Other,65.02,81.62,Computer Science,Arts,"Python, Creativity, Public Speaking, Writing, Acting",Peer Counseling,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
775,23,Male,82.66,92.72,English,Economics,"Statistics, Photoshop, Sketching, Voice Modulation, Rhythm",Photo Walk,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
776,20,Male,74.0,75.56,Physics,Technology,"Sewing, Writing, Singing",Photography Club,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
777,24,Female,66.22,68.08,History,Law,"Creativity, Public Speaking",Media Club,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
778,18,Female,72.74,82.41,Computer Science,Technology,"HTML, Writing",Media Club,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
779,21,Male,84.14,68.36,Computer Science,Education,"C++, HTML, Public Speaking, Writing, Dancing",Photo Walk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780,24,Male,89.93,74.75,Psychology,Law,Creativity,Coding Club,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
781,21,Male,74.79,69.03,Psychology,Education,"Python, Java, Creativity, CAD, Public Speaking, Writing, Acting",Coding Club,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
782,25,Female,50.76,88.61,Psychology,Law,"Java, Python, Machine Learning",Coding Club,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
783,22,Other,82.37,74.62,Math,Technology,"HTML, CSS, Photoshop, CAD, Public Speaking, Acting",Newspaper,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
784,18,Female,75.67,84.19,Political Science,Arts,"C++, Communication, Acting, Instrument",Psych Club,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
785,24,Other,59.37,71.65,Biology,Media,"Statistics, Creativity, Sewing",Psych Club,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
